id,district_id,district_name,property_type,size_sqm,total_monthly_rent_eur,sample_size_analyzed
1250,3,Kreuzberg,WG Room,22,771,470
1251,3,Kreuzberg,WG Room,21,788,470
1252,3,Kreuzberg,WG Room,18,680,470
1253,3,Kreuzberg,WG Room,15,635,470
1254,3,Kreuzberg,WG Room,28,884,470
1255,3,Kreuzberg,WG Room,14,600,470
1256,3,Kreuzberg,WG Room,21,769,470
1257,3,Kreuzberg,WG Room,21,733,470
1258,3,Kreuzberg,WG Room,19,735,470
1259,3,Kreuzberg,WG Room,19,620,470
1260,3,Kreuzberg,WG Room,18,670,470
1261,3,Kreuzberg,WG Room,20,866,470
1262,3,Kreuzberg,WG Room,20,718,470
1263,3,Kreuzberg,WG Room,22,778,470
1264,3,Kreuzberg,WG Room,20,759,470
1265,3,Kreuzberg,WG Room,26,753,470
1266,3,Kreuzberg,WG Room,21,702,470
1267,3,Kreuzberg,WG Room,21,703,470
1268,3,Kreuzberg,WG Room,18,695,470
1269,3,Kreuzberg,WG Room,22,797,470
1270,3,Kreuzberg,WG Room,15,674,470
1271,3,Kreuzberg,WG Room,17,639,470
1272,3,Kreuzberg,WG Room,18,694,470
1273,3,Kreuzberg,WG Room,27,835,470
1274,3,Kreuzberg,WG Room,14,635,470
1275,3,Kreuzberg,WG Room,23,862,470
1276,3,Kreuzberg,WG Room,13,563,470
1277,3,Kreuzberg,WG Room,26,822,470
1278,3,Kreuzberg,WG Room,16,708,470
1279,3,Kreuzberg,WG Room,12,636,470
1280,3,Kreuzberg,WG Room,20,774,470
1281,3,Kreuzberg,WG Room,15,676,470
1282,3,Kreuzberg,WG Room,16,695,470
1283,3,Kreuzberg,WG Room,16,666,470
1284,3,Kreuzberg,WG Room,16,713,470
1285,3,Kreuzberg,WG Room,22,745,470
1286,3,Kreuzberg,WG Room,19,655,470
1287,3,Kreuzberg,WG Room,18,706,470
1288,3,Kreuzberg,WG Room,28,778,470
1289,3,Kreuzberg,WG Room,24,825,470
1290,3,Kreuzberg,WG Room,20,811,470
1291,4,Prenzlauer Berg,WG Room,20,720,310
1292,4,Prenzlauer Berg,WG Room,19,745,310
1293,4,Prenzlauer Berg,WG Room,23,710,310
1294,4,Prenzlauer Berg,WG Room,14,621,310
1295,4,Prenzlauer Berg,WG Room,16,651,310
1296,4,Prenzlauer Berg,WG Room,23,717,310
1297,4,Prenzlauer Berg,WG Room,19,693,310
1298,4,Prenzlauer Berg,WG Room,22,625,310
1299,4,Prenzlauer Berg,WG Room,17,676,310
1300,4,Prenzlauer Berg,WG Room,23,716,310
1301,4,Prenzlauer Berg,WG Room,12,634,310
1302,4,Prenzlauer Berg,WG Room,17,612,310
1303,4,Prenzlauer Berg,WG Room,17,658,310
1304,4,Prenzlauer Berg,WG Room,17,567,310
1305,4,Prenzlauer Berg,WG Room,22,783,310
1306,4,Prenzlauer Berg,WG Room,21,663,310
1307,4,Prenzlauer Berg,WG Room,18,678,310
1308,4,Prenzlauer Berg,WG Room,21,744,310
1309,4,Prenzlauer Berg,WG Room,16,658,310
1310,4,Prenzlauer Berg,WG Room,21,780,310
1311,4,Prenzlauer Berg,WG Room,21,750,310
1312,4,Prenzlauer Berg,WG Room,19,753,310
1313,4,Prenzlauer Berg,WG Room,20,663,310
1314,4,Prenzlauer Berg,WG Room,24,781,310
1315,4,Prenzlauer Berg,WG Room,17,644,310
1316,4,Prenzlauer Berg,WG Room,20,723,310
1317,4,Prenzlauer Berg,WG Room,20,716,310
1318,4,Prenzlauer Berg,WG Room,25,810,310
1319,4,Prenzlauer Berg,WG Room,20,744,310
1320,4,Prenzlauer Berg,WG Room,15,660,310
1321,4,Prenzlauer Berg,WG Room,25,752,310
1322,4,Prenzlauer Berg,WG Room,16,625,310
1323,4,Prenzlauer Berg,WG Room,15,607,310
1324,4,Prenzlauer Berg,WG Room,18,615,310
1325,4,Prenzlauer Berg,WG Room,19,731,310
1326,4,Prenzlauer Berg,WG Room,16,722,310
1327,4,Prenzlauer Berg,WG Room,21,760,310
1328,4,Prenzlauer Berg,WG Room,17,704,310
1329,4,Prenzlauer Berg,WG Room,15,682,310
1330,4,Prenzlauer Berg,WG Room,20,727,310
1331,4,Prenzlauer Berg,WG Room,15,602,310
1332,4,Prenzlauer Berg,WG Room,21,671,310
1333,4,Prenzlauer Berg,WG Room,21,652,310
1334,4,Prenzlauer Berg,WG Room,22,671,310
1335,4,Prenzlauer Berg,WG Room,21,742,310
1336,4,Prenzlauer Berg,WG Room,17,692,310
1337,4,Prenzlauer Berg,WG Room,20,678,310
1338,4,Prenzlauer Berg,WG Room,15,554,310
1339,4,Prenzlauer Berg,WG Room,20,632,310
1340,4,Prenzlauer Berg,WG Room,19,678,310
1341,4,Prenzlauer Berg,WG Room,21,700,310
1342,4,Prenzlauer Berg,WG Room,18,711,310
1343,4,Prenzlauer Berg,WG Room,20,716,310
1344,4,Prenzlauer Berg,WG Room,21,645,310
1345,4,Prenzlauer Berg,WG Room,22,754,310
1346,4,Prenzlauer Berg,WG Room,15,631,310
1347,4,Prenzlauer Berg,WG Room,19,684,310
1348,4,Prenzlauer Berg,WG Room,20,766,310
1349,4,Prenzlauer Berg,WG Room,23,679,310
1350,4,Prenzlauer Berg,WG Room,21,774,310
1351,4,Prenzlauer Berg,WG Room,20,751,310
1352,4,Prenzlauer Berg,WG Room,26,820,310
1353,4,Prenzlauer Berg,WG Room,20,749,310
1354,4,Prenzlauer Berg,WG Room,20,703,310
1355,4,Prenzlauer Berg,WG Room,18,748,310
1356,4,Prenzlauer Berg,WG Room,16,723,310
1357,4,Prenzlauer Berg,WG Room,21,651,310
1358,4,Prenzlauer Berg,WG Room,20,607,310
1359,4,Prenzlauer Berg,WG Room,21,754,310
1360,4,Prenzlauer Berg,WG Room,17,672,310
1361,4,Prenzlauer Berg,WG Room,26,751,310
1362,4,Prenzlauer Berg,WG Room,15,709,310
1363,4,Prenzlauer Berg,WG Room,26,774,310
1364,4,Prenzlauer Berg,WG Room,23,798,310
1365,4,Prenzlauer Berg,WG Room,16,632,310
1366,4,Prenzlauer Berg,WG Room,23,814,310
1367,4,Prenzlauer Berg,WG Room,21,674,310
1368,4,Prenzlauer Berg,WG Room,26,750,310
1369,4,Prenzlauer Berg,WG Room,18,693,310
1370,4,Prenzlauer Berg,WG Room,24,788,310
1371,4,Prenzlauer Berg,WG Room,20,723,310
1372,4,Prenzlauer Berg,WG Room,19,715,310
1373,4,Prenzlauer Berg,WG Room,12,593,310
1374,4,Prenzlauer Berg,WG Room,20,650,310
1375,4,Prenzlauer Berg,WG Room,20,693,310
1376,4,Prenzlauer Berg,WG Room,25,833,310
1377,4,Prenzlauer Berg,WG Room,17,659,310
1378,4,Prenzlauer Berg,WG Room,19,670,310
1379,4,Prenzlauer Berg,WG Room,20,668,310
1380,4,Prenzlauer Berg,WG Room,15,670,310
1381,4,Prenzlauer Berg,WG Room,21,678,310
1382,4,Prenzlauer Berg,WG Room,22,698,310
1383,4,Prenzlauer Berg,WG Room,20,739,310
1384,4,Prenzlauer Berg,WG Room,19,710,310
1385,4,Prenzlauer Berg,WG Room,17,657,310
1386,4,Prenzlauer Berg,WG Room,18,644,310
1387,4,Prenzlauer Berg,WG Room,18,608,310
1388,4,Prenzlauer Berg,WG Room,17,653,310
1389,4,Prenzlauer Berg,WG Room,18,667,310
1390,4,Prenzlauer Berg,WG Room,19,712,310
1391,4,Prenzlauer Berg,WG Room,22,697,310
1392,4,Prenzlauer Berg,WG Room,15,595,310
1393,4,Prenzlauer Berg,WG Room,17,650,310
1394,4,Prenzlauer Berg,WG Room,16,596,310
1395,4,Prenzlauer Berg,WG Room,17,674,310
1396,4,Prenzlauer Berg,WG Room,21,689,310
1397,4,Prenzlauer Berg,WG Room,18,636,310
1398,4,Prenzlauer Berg,WG Room,19,652,310
1399,4,Prenzlauer Berg,WG Room,21,634,310
1400,4,Prenzlauer Berg,WG Room,18,692,310
1401,4,Prenzlauer Berg,WG Room,20,823,310
1402,4,Prenzlauer Berg,WG Room,20,657,310
1403,4,Prenzlauer Berg,WG Room,19,610,310
1404,4,Prenzlauer Berg,WG Room,19,653,310
1405,4,Prenzlauer Berg,WG Room,22,701,310
1406,4,Prenzlauer Berg,WG Room,19,661,310
1407,4,Prenzlauer Berg,WG Room,25,748,310
1408,4,Prenzlauer Berg,WG Room,25,799,310
1409,4,Prenzlauer Berg,WG Room,21,731,310
1410,4,Prenzlauer Berg,WG Room,20,615,310
1411,4,Prenzlauer Berg,WG Room,18,716,310
1412,4,Prenzlauer Berg,WG Room,19,627,310
1413,4,Prenzlauer Berg,WG Room,19,767,310
1414,4,Prenzlauer Berg,WG Room,23,735,310
1415,4,Prenzlauer Berg,WG Room,22,710,310
1416,4,Prenzlauer Berg,WG Room,13,576,310
1417,4,Prenzlauer Berg,WG Room,24,738,310
1418,4,Prenzlauer Berg,WG Room,18,665,310
1419,4,Prenzlauer Berg,WG Room,26,847,310
1420,4,Prenzlauer Berg,WG Room,27,779,310
1421,4,Prenzlauer Berg,WG Room,20,634,310
1422,4,Prenzlauer Berg,WG Room,24,697,310
1423,4,Prenzlauer Berg,WG Room,20,653,310
1424,4,Prenzlauer Berg,WG Room,17,628,310
1425,4,Prenzlauer Berg,WG Room,17,642,310
1426,4,Prenzlauer Berg,WG Room,17,704,310
1427,4,Prenzlauer Berg,WG Room,15,652,310
1428,4,Prenzlauer Berg,WG Room,23,715,310
1429,4,Prenzlauer Berg,WG Room,16,644,310
1430,4,Prenzlauer Berg,WG Room,23,747,310
1431,4,Prenzlauer Berg,WG Room,17,688,310
1432,4,Prenzlauer Berg,WG Room,15,673,310
1433,4,Prenzlauer Berg,WG Room,20,688,310
1434,4,Prenzlauer Berg,WG Room,16,614,310
1435,4,Prenzlauer Berg,WG Room,21,769,310
1436,4,Prenzlauer Berg,WG Room,17,687,310
1437,4,Prenzlauer Berg,WG Room,12,580,310
1438,4,Prenzlauer Berg,WG Room,19,649,310
1439,4,Prenzlauer Berg,WG Room,16,624,310
1440,4,Prenzlauer Berg,WG Room,20,694,310
1441,4,Prenzlauer Berg,WG Room,12,511,310
1442,4,Prenzlauer Berg,WG Room,17,687,310
1443,4,Prenzlauer Berg,WG Room,12,584,310
1444,4,Prenzlauer Berg,WG Room,17,728,310
1445,4,Prenzlauer Berg,WG Room,18,695,310
1446,4,Prenzlauer Berg,WG Room,19,594,310
1447,4,Prenzlauer Berg,WG Room,22,736,310
1448,4,Prenzlauer Berg,WG Room,21,891,310
1449,4,Prenzlauer Berg,WG Room,12,684,310
1450,4,Prenzlauer Berg,WG Room,18,691,310
1451,4,Prenzlauer Berg,WG Room,19,671,310
1452,4,Prenzlauer Berg,WG Room,17,681,310
1453,4,Prenzlauer Berg,WG Room,14,664,310
1454,4,Prenzlauer Berg,WG Room,18,627,310
1455,4,Prenzlauer Berg,WG Room,17,723,310
1456,4,Prenzlauer Berg,WG Room,17,682,310
1457,4,Prenzlauer Berg,WG Room,16,688,310
1458,4,Prenzlauer Berg,WG Room,21,797,310
1459,4,Prenzlauer Berg,WG Room,18,708,310
1460,4,Prenzlauer Berg,WG Room,19,748,310
1461,4,Prenzlauer Berg,WG Room,16,688,310
1462,4,Prenzlauer Berg,WG Room,18,675,310
1463,4,Prenzlauer Berg,WG Room,19,701,310
1464,4,Prenzlauer Berg,WG Room,19,700,310
1465,4,Prenzlauer Berg,WG Room,25,806,310
1466,4,Prenzlauer Berg,WG Room,22,706,310
1467,4,Prenzlauer Berg,WG Room,16,697,310
1468,4,Prenzlauer Berg,WG Room,22,792,310
1469,4,Prenzlauer Berg,WG Room,17,656,310
1470,4,Prenzlauer Berg,WG Room,13,600,310
1471,4,Prenzlauer Berg,WG Room,22,705,310
1472,4,Prenzlauer Berg,WG Room,21,705,310
1473,4,Prenzlauer Berg,WG Room,20,650,310
1474,4,Prenzlauer Berg,WG Room,19,555,310
1475,4,Prenzlauer Berg,WG Room,18,605,310
1476,4,Prenzlauer Berg,WG Room,23,773,310
1477,4,Prenzlauer Berg,WG Room,21,782,310
1478,4,Prenzlauer Berg,WG Room,16,733,310
1479,4,Prenzlauer Berg,WG Room,22,715,310
1480,4,Prenzlauer Berg,WG Room,23,688,310
1481,4,Prenzlauer Berg,WG Room,16,627,310
1482,4,Prenzlauer Berg,WG Room,17,618,310
1483,4,Prenzlauer Berg,WG Room,23,726,310
1484,4,Prenzlauer Berg,WG Room,20,676,310
1485,4,Prenzlauer Berg,WG Room,13,630,310
1486,4,Prenzlauer Berg,WG Room,12,603,310
1487,4,Prenzlauer Berg,WG Room,14,719,310
1488,4,Prenzlauer Berg,WG Room,22,731,310
1489,4,Prenzlauer Berg,WG Room,23,700,310
1490,4,Prenzlauer Berg,WG Room,21,723,310
1491,4,Prenzlauer Berg,WG Room,20,759,310
1492,4,Prenzlauer Berg,WG Room,22,739,310
1493,4,Prenzlauer Berg,WG Room,13,575,310
1494,4,Prenzlauer Berg,WG Room,19,694,310
1495,4,Prenzlauer Berg,WG Room,15,751,310
1496,4,Prenzlauer Berg,WG Room,24,777,310
1497,4,Prenzlauer Berg,WG Room,19,680,310
1498,4,Prenzlauer Berg,WG Room,16,657,310
1499,4,Prenzlauer Berg,WG Room,20,646,310
1500,4,Prenzlauer Berg,WG Room,20,695,310
1501,4,Prenzlauer Berg,WG Room,12,567,310
1502,4,Prenzlauer Berg,WG Room,18,763,310
1503,4,Prenzlauer Berg,WG Room,21,654,310
1504,4,Prenzlauer Berg,WG Room,21,644,310
1505,4,Prenzlauer Berg,WG Room,23,717,310
1506,4,Prenzlauer Berg,WG Room,19,750,310
1507,4,Prenzlauer Berg,WG Room,14,567,310
1508,4,Prenzlauer Berg,WG Room,17,713,310
1509,4,Prenzlauer Berg,WG Room,14,503,310
1510,4,Prenzlauer Berg,WG Room,17,691,310
1511,4,Prenzlauer Berg,WG Room,23,717,310
1512,4,Prenzlauer Berg,WG Room,18,730,310
1513,4,Prenzlauer Berg,WG Room,12,589,310
1514,4,Prenzlauer Berg,WG Room,20,722,310
1515,4,Prenzlauer Berg,WG Room,17,668,310
1516,4,Prenzlauer Berg,WG Room,12,576,310
1517,4,Prenzlauer Berg,WG Room,21,670,310
1518,4,Prenzlauer Berg,WG Room,19,710,310
1519,4,Prenzlauer Berg,WG Room,18,686,310
1520,4,Prenzlauer Berg,WG Room,16,645,310
1521,4,Prenzlauer Berg,WG Room,21,721,310
1522,4,Prenzlauer Berg,WG Room,17,676,310
1523,4,Prenzlauer Berg,WG Room,22,634,310
1524,4,Prenzlauer Berg,WG Room,23,723,310
1525,4,Prenzlauer Berg,WG Room,20,756,310
1526,4,Prenzlauer Berg,WG Room,14,598,310
1527,4,Prenzlauer Berg,WG Room,18,643,310
1528,4,Prenzlauer Berg,WG Room,25,723,310
1529,4,Prenzlauer Berg,WG Room,17,675,310
1530,4,Prenzlauer Berg,WG Room,15,624,310
1531,4,Prenzlauer Berg,WG Room,20,687,310
1532,4,Prenzlauer Berg,WG Room,19,666,310
1533,4,Prenzlauer Berg,WG Room,14,644,310
1534,4,Prenzlauer Berg,WG Room,25,763,310
1535,4,Prenzlauer Berg,WG Room,20,733,310
1536,4,Prenzlauer Berg,WG Room,15,719,310
1537,4,Prenzlauer Berg,WG Room,20,775,310
1538,4,Prenzlauer Berg,WG Room,16,736,310
1539,4,Prenzlauer Berg,WG Room,22,751,310
1540,4,Prenzlauer Berg,WG Room,20,691,310
1541,4,Prenzlauer Berg,WG Room,23,744,310
1542,4,Prenzlauer Berg,WG Room,12,556,310
1543,4,Prenzlauer Berg,WG Room,18,692,310
1544,4,Prenzlauer Berg,WG Room,19,745,310
1545,4,Prenzlauer Berg,WG Room,12,612,310
1546,4,Prenzlauer Berg,WG Room,13,652,310
1547,4,Prenzlauer Berg,WG Room,19,709,310
1548,4,Prenzlauer Berg,WG Room,16,712,310
1549,4,Prenzlauer Berg,WG Room,23,764,310
1550,4,Prenzlauer Berg,WG Room,19,716,310
1551,4,Prenzlauer Berg,WG Room,17,705,310
1552,4,Prenzlauer Berg,WG Room,25,810,310
1553,4,Prenzlauer Berg,WG Room,16,670,310
1554,4,Prenzlauer Berg,WG Room,14,656,310
1555,4,Prenzlauer Berg,WG Room,21,630,310
1556,4,Prenzlauer Berg,WG Room,15,629,310
1557,4,Prenzlauer Berg,WG Room,18,624,310
1558,4,Prenzlauer Berg,WG Room,20,713,310
1559,4,Prenzlauer Berg,WG Room,18,644,310
1560,4,Prenzlauer Berg,WG Room,23,812,310
1561,4,Prenzlauer Berg,WG Room,17,638,310
1562,4,Prenzlauer Berg,WG Room,21,698,310
1563,4,Prenzlauer Berg,WG Room,19,723,310
1564,4,Prenzlauer Berg,WG Room,12,665,310
1565,4,Prenzlauer Berg,WG Room,19,671,310
1566,4,Prenzlauer Berg,WG Room,19,688,310
1567,4,Prenzlauer Berg,WG Room,13,685,310
1568,4,Prenzlauer Berg,WG Room,19,710,310
1569,4,Prenzlauer Berg,WG Room,22,680,310
1570,4,Prenzlauer Berg,WG Room,21,702,310
1571,4,Prenzlauer Berg,WG Room,22,630,310
1572,4,Prenzlauer Berg,WG Room,19,663,310
1573,4,Prenzlauer Berg,WG Room,21,735,310
1574,4,Prenzlauer Berg,WG Room,17,634,310
1575,4,Prenzlauer Berg,WG Room,19,650,310
1576,4,Prenzlauer Berg,WG Room,22,709,310
1577,4,Prenzlauer Berg,WG Room,12,589,310
1578,4,Prenzlauer Berg,WG Room,15,569,310
1579,4,Prenzlauer Berg,WG Room,15,647,310
1580,4,Prenzlauer Berg,WG Room,24,764,310
1581,4,Prenzlauer Berg,WG Room,17,687,310
1582,4,Prenzlauer Berg,WG Room,17,635,310
1583,4,Prenzlauer Berg,WG Room,15,563,310
1584,4,Prenzlauer Berg,WG Room,18,685,310
1585,4,Prenzlauer Berg,WG Room,19,671,310
1586,4,Prenzlauer Berg,WG Room,16,681,310
1587,4,Prenzlauer Berg,WG Room,14,665,310
1588,4,Prenzlauer Berg,WG Room,15,608,310
1589,4,Prenzlauer Berg,WG Room,14,607,310
1590,4,Prenzlauer Berg,WG Room,22,749,310
1591,4,Prenzlauer Berg,WG Room,22,749,310
1592,4,Prenzlauer Berg,WG Room,15,627,310
1593,4,Prenzlauer Berg,WG Room,16,714,310
1594,4,Prenzlauer Berg,WG Room,15,682,310
1595,4,Prenzlauer Berg,WG Room,22,808,310
1596,4,Prenzlauer Berg,WG Room,18,710,310
1597,4,Prenzlauer Berg,WG Room,27,758,310
1598,4,Prenzlauer Berg,WG Room,14,545,310
1599,4,Prenzlauer Berg,WG Room,21,629,310
1600,4,Prenzlauer Berg,WG Room,18,698,310
1601,5,Charlottenburg,WG Room,20,691,250
1602,5,Charlottenburg,WG Room,20,730,250
1603,5,Charlottenburg,WG Room,16,594,250
1604,5,Charlottenburg,WG Room,16,661,250
1605,5,Charlottenburg,WG Room,22,716,250
1606,5,Charlottenburg,WG Room,23,655,250
1607,5,Charlottenburg,WG Room,25,801,250
1608,5,Charlottenburg,WG Room,22,776,250
1609,5,Charlottenburg,WG Room,13,564,250
1610,5,Charlottenburg,WG Room,16,656,250
1611,5,Charlottenburg,WG Room,15,646,250
1612,5,Charlottenburg,WG Room,24,751,250
1613,5,Charlottenburg,WG Room,20,628,250
1614,5,Charlottenburg,WG Room,16,680,250
1615,5,Charlottenburg,WG Room,22,694,250
1616,5,Charlottenburg,WG Room,18,557,250
1617,5,Charlottenburg,WG Room,15,698,250
1618,5,Charlottenburg,WG Room,15,621,250
1619,5,Charlottenburg,WG Room,23,652,250
1620,5,Charlottenburg,WG Room,20,714,250
1621,5,Charlottenburg,WG Room,19,789,250
1622,5,Charlottenburg,WG Room,13,636,250
1623,5,Charlottenburg,WG Room,18,683,250
1624,5,Charlottenburg,WG Room,21,651,250
1625,5,Charlottenburg,WG Room,20,588,250
1626,5,Charlottenburg,WG Room,21,697,250
1627,5,Charlottenburg,WG Room,21,732,250
1628,5,Charlottenburg,WG Room,20,679,250
1629,5,Charlottenburg,WG Room,16,592,250
1630,5,Charlottenburg,WG Room,23,773,250
1631,5,Charlottenburg,WG Room,18,650,250
1632,5,Charlottenburg,WG Room,16,677,250
1633,5,Charlottenburg,WG Room,21,771,250
1634,5,Charlottenburg,WG Room,16,607,250
1635,5,Charlottenburg,WG Room,20,701,250
1636,5,Charlottenburg,WG Room,18,609,250
1637,5,Charlottenburg,WG Room,22,728,250
1638,5,Charlottenburg,WG Room,16,685,250
1639,5,Charlottenburg,WG Room,23,714,250
1640,5,Charlottenburg,WG Room,19,685,250
1641,5,Charlottenburg,WG Room,16,625,250
1642,5,Charlottenburg,WG Room,12,615,250
1643,5,Charlottenburg,WG Room,14,668,250
1644,5,Charlottenburg,WG Room,18,638,250
1645,5,Charlottenburg,WG Room,17,623,250
1646,5,Charlottenburg,WG Room,24,608,250
1647,5,Charlottenburg,WG Room,23,723,250
1648,5,Charlottenburg,WG Room,15,564,250
1649,5,Charlottenburg,WG Room,25,689,250
1650,5,Charlottenburg,WG Room,15,663,250
1651,5,Charlottenburg,WG Room,20,630,250
1652,5,Charlottenburg,WG Room,20,626,250
1653,5,Charlottenburg,WG Room,23,756,250
1654,5,Charlottenburg,WG Room,21,700,250
1655,5,Charlottenburg,WG Room,25,732,250
1656,5,Charlottenburg,WG Room,15,632,250
1657,5,Charlottenburg,WG Room,26,698,250
1658,5,Charlottenburg,WG Room,18,667,250
1659,5,Charlottenburg,WG Room,19,616,250
1660,5,Charlottenburg,WG Room,23,812,250
1661,5,Charlottenburg,WG Room,20,631,250
1662,5,Charlottenburg,WG Room,14,612,250
1663,5,Charlottenburg,WG Room,23,729,250
1664,5,Charlottenburg,WG Room,19,633,250
1665,5,Charlottenburg,WG Room,15,650,250
1666,5,Charlottenburg,WG Room,22,626,250
1667,5,Charlottenburg,WG Room,25,758,250
1668,5,Charlottenburg,WG Room,24,660,250
1669,5,Charlottenburg,WG Room,14,593,250
1670,5,Charlottenburg,WG Room,21,765,250
1671,5,Charlottenburg,WG Room,21,673,250
1672,5,Charlottenburg,WG Room,15,667,250
1673,5,Charlottenburg,WG Room,16,697,250
1674,5,Charlottenburg,WG Room,18,720,250
1675,5,Charlottenburg,WG Room,21,678,250
1676,5,Charlottenburg,WG Room,17,621,250
1677,5,Charlottenburg,WG Room,20,675,250
1678,5,Charlottenburg,WG Room,17,629,250
1679,5,Charlottenburg,WG Room,19,564,250
1680,5,Charlottenburg,WG Room,21,640,250
1681,5,Charlottenburg,WG Room,15,536,250
1682,5,Charlottenburg,WG Room,13,527,250
1683,5,Charlottenburg,WG Room,17,724,250
1684,5,Charlottenburg,WG Room,17,644,250
1685,5,Charlottenburg,WG Room,20,678,250
1686,5,Charlottenburg,WG Room,19,606,250
1687,5,Charlottenburg,WG Room,24,801,250
1688,5,Charlottenburg,WG Room,13,542,250
1689,5,Charlottenburg,WG Room,18,605,250
1690,5,Charlottenburg,WG Room,21,651,250
1691,5,Charlottenburg,WG Room,27,810,250
1692,5,Charlottenburg,WG Room,20,718,250
1693,5,Charlottenburg,WG Room,23,683,250
1694,5,Charlottenburg,WG Room,16,628,250
1695,5,Charlottenburg,WG Room,22,702,250
1696,5,Charlottenburg,WG Room,13,552,250
1697,5,Charlottenburg,WG Room,19,657,250
1698,5,Charlottenburg,WG Room,26,682,250
1699,5,Charlottenburg,WG Room,21,751,250
1700,5,Charlottenburg,WG Room,27,738,250
1701,5,Charlottenburg,WG Room,21,710,250
1702,5,Charlottenburg,WG Room,20,668,250
1703,5,Charlottenburg,WG Room,21,570,250
1704,5,Charlottenburg,WG Room,21,690,250
1705,5,Charlottenburg,WG Room,18,740,250
1706,5,Charlottenburg,WG Room,17,618,250
1707,5,Charlottenburg,WG Room,26,707,250
1708,5,Charlottenburg,WG Room,17,629,250
1709,5,Charlottenburg,WG Room,22,705,250
1710,5,Charlottenburg,WG Room,14,576,250
1711,5,Charlottenburg,WG Room,17,633,250
1712,5,Charlottenburg,WG Room,20,691,250
1713,5,Charlottenburg,WG Room,13,636,250
1714,5,Charlottenburg,WG Room,20,734,250
1715,5,Charlottenburg,WG Room,21,734,250
1716,5,Charlottenburg,WG Room,21,745,250
1717,5,Charlottenburg,WG Room,21,680,250
1718,5,Charlottenburg,WG Room,27,796,250
1719,5,Charlottenburg,WG Room,21,627,250
1720,5,Charlottenburg,WG Room,14,613,250
1721,5,Charlottenburg,WG Room,20,644,250
1722,5,Charlottenburg,WG Room,19,731,250
1723,5,Charlottenburg,WG Room,21,633,250
1724,5,Charlottenburg,WG Room,19,624,250
1725,5,Charlottenburg,WG Room,18,629,250
1726,5,Charlottenburg,WG Room,17,580,250
1727,5,Charlottenburg,WG Room,19,635,250
1728,5,Charlottenburg,WG Room,12,668,250
1729,5,Charlottenburg,WG Room,23,691,250
1730,5,Charlottenburg,WG Room,19,607,250
1731,5,Charlottenburg,WG Room,25,817,250
1732,5,Charlottenburg,WG Room,20,718,250
1733,5,Charlottenburg,WG Room,20,612,250
1734,5,Charlottenburg,WG Room,18,654,250
1735,5,Charlottenburg,WG Room,17,626,250
1736,5,Charlottenburg,WG Room,19,656,250
1737,5,Charlottenburg,WG Room,19,612,250
1738,5,Charlottenburg,WG Room,16,566,250
1739,5,Charlottenburg,WG Room,22,601,250
1740,5,Charlottenburg,WG Room,23,770,250
1741,5,Charlottenburg,WG Room,18,531,250
1742,5,Charlottenburg,WG Room,18,645,250
1743,5,Charlottenburg,WG Room,15,589,250
1744,5,Charlottenburg,WG Room,24,750,250
1745,5,Charlottenburg,WG Room,16,552,250
1746,5,Charlottenburg,WG Room,18,638,250
1747,5,Charlottenburg,WG Room,21,660,250
1748,5,Charlottenburg,WG Room,21,771,250
1749,5,Charlottenburg,WG Room,22,694,250
1750,5,Charlottenburg,WG Room,18,632,250
1751,5,Charlottenburg,WG Room,23,680,250
1752,5,Charlottenburg,WG Room,19,662,250
1753,5,Charlottenburg,WG Room,17,574,250
1754,5,Charlottenburg,WG Room,20,669,250
1755,5,Charlottenburg,WG Room,21,660,250
1756,5,Charlottenburg,WG Room,23,669,250
1757,5,Charlottenburg,WG Room,25,653,250
1758,5,Charlottenburg,WG Room,21,705,250
1759,5,Charlottenburg,WG Room,16,643,250
1760,5,Charlottenburg,WG Room,23,608,250
1761,5,Charlottenburg,WG Room,21,572,250
1762,5,Charlottenburg,WG Room,16,697,250
1763,5,Charlottenburg,WG Room,17,583,250
1764,5,Charlottenburg,WG Room,18,741,250
1765,5,Charlottenburg,WG Room,13,541,250
1766,5,Charlottenburg,WG Room,24,804,250
1767,5,Charlottenburg,WG Room,19,604,250
1768,5,Charlottenburg,WG Room,26,816,250
1769,5,Charlottenburg,WG Room,21,647,250
1770,5,Charlottenburg,WG Room,19,653,250
1771,5,Charlottenburg,WG Room,20,737,250
1772,5,Charlottenburg,WG Room,22,648,250
1773,5,Charlottenburg,WG Room,24,734,250
1774,5,Charlottenburg,WG Room,21,750,250
1775,5,Charlottenburg,WG Room,15,610,250
1776,5,Charlottenburg,WG Room,17,565,250
1777,5,Charlottenburg,WG Room,20,785,250
1778,5,Charlottenburg,WG Room,13,587,250
1779,5,Charlottenburg,WG Room,21,690,250
1780,5,Charlottenburg,WG Room,19,602,250
1781,5,Charlottenburg,WG Room,20,638,250
1782,5,Charlottenburg,WG Room,12,630,250
1783,5,Charlottenburg,WG Room,22,698,250
1784,5,Charlottenburg,WG Room,20,720,250
1785,5,Charlottenburg,WG Room,20,713,250
1786,5,Charlottenburg,WG Room,18,707,250
1787,5,Charlottenburg,WG Room,20,681,250
1788,5,Charlottenburg,WG Room,15,625,250
1789,5,Charlottenburg,WG Room,16,595,250
1790,5,Charlottenburg,WG Room,16,576,250
1791,5,Charlottenburg,WG Room,26,804,250
