listing_id,district_name,borough,inside_ringbahn,year,listing_date,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,effective_m2_cold,transit_to_alex_min,avg_doner_eur,anmeldung_speed_wks
1740,Neukölln,Neukölln,True,2024,2024-02-13,Apartment,False,77.4,1139.03,1448.61,14.72,18,6.19,7
1741,Lichtenberg,Lichtenberg,False,2024,2024-11-27,Apartment,False,58.6,778.91,975.06,13.29,24,5.91,3
1742,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-03-12,Room,False,16.5,281.83,429.17,17.08,22,7.19,4
1743,Steglitz,Steglitz-Zehlendorf,False,2024,2024-11-12,Apartment,True,64.8,979.76,1197.73,15.12,32,6.73,3
1744,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-12-08,Apartment,False,43.7,696.59,838.01,15.94,19,6.82,4
1745,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-07-25,Room,False,25.0,462.89,596.07,18.52,14,7.1,6
1746,Lichtenberg,Lichtenberg,False,2024,2024-01-15,Room,False,22.7,304.99,430.15,13.44,24,5.91,3
1747,Moabit,Mitte,True,2024,2024-11-02,Room,False,26.8,426.27,567.24,15.91,18,6.37,5
1748,Steglitz,Steglitz-Zehlendorf,False,2024,2024-02-27,Apartment,True,35.7,572.17,714.59,16.03,32,6.73,3
1749,Moabit,Mitte,True,2024,2024-11-22,Apartment,False,79.9,1179.71,1489.02,14.76,18,6.37,5
1750,Mitte,Mitte,True,2024,2024-07-06,Room,False,26.6,536.68,690.22,20.18,6,7.73,5
1751,Pankow,Pankow,False,2024,2024-09-20,Apartment,True,59.6,1024.57,1216.08,17.19,25,6.55,3
1752,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-11-10,Apartment,True,68.0,1597.94,1826.02,23.5,14,7.1,6
1753,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-10-29,Room,True,24.2,562.98,707.78,23.26,10,6.82,6
1754,Wedding,Mitte,True,2024,2024-07-10,Apartment,False,48.3,707.25,871.24,14.64,16,6.1,5
1755,Lichtenberg,Lichtenberg,False,2024,2024-11-19,Room,False,25.9,388.17,548.16,14.99,24,5.91,3
1756,Mitte,Mitte,True,2024,2024-05-01,Apartment,False,35.7,703.55,841.06,19.71,6,7.73,5
1757,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-10-22,Room,True,20.7,507.48,670.61,24.52,14,7.1,6
1758,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-09-20,Apartment,True,66.1,1264.31,1485.84,19.13,19,6.82,4
1759,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-10-08,Room,False,17.6,339.24,485.17,19.27,22,7.19,4
1760,Moabit,Mitte,True,2024,2024-07-06,Apartment,False,52.1,780.15,944.62,14.97,18,6.37,5
1761,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-02-26,Apartment,False,41.3,624.25,769.28,15.12,19,6.82,4
1762,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-02-12,Apartment,True,78.7,1639.89,1953.58,20.84,10,6.82,6
1763,Wedding,Mitte,True,2024,2024-12-14,Room,False,26.4,418.14,548.52,15.84,16,6.1,5
1764,Prenzlauer Berg,Pankow,True,2024,2024-09-28,Apartment,True,72.2,1668.8,1929.2,23.11,12,7.28,4
1765,Wedding,Mitte,True,2024,2024-03-26,Room,False,21.6,351.43,520.3,16.27,16,6.1,5
1766,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-03-18,Room,False,22.9,444.67,578.85,19.42,22,7.19,4
1767,Wedding,Mitte,True,2024,2024-07-24,Apartment,False,77.9,1022.8,1331.53,13.13,16,6.1,5
1768,Neukölln,Neukölln,True,2024,2024-06-02,Room,False,19.9,344.92,483.41,17.33,18,6.19,7
1769,Mitte,Mitte,True,2024,2024-10-31,Room,False,23.4,478.13,635.14,20.43,6,7.73,5
1770,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-05-04,Room,False,16.0,329.28,487.69,20.58,10,6.82,6
1771,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-02-06,Apartment,False,54.5,818.56,1028.43,15.02,19,6.82,4
1772,Prenzlauer Berg,Pankow,True,2024,2024-03-18,Apartment,True,79.6,1702.11,2016.52,21.38,12,7.28,4
1773,Prenzlauer Berg,Pankow,True,2024,2024-06-08,Room,False,24.6,460.35,589.63,18.71,12,7.28,4
1774,Wedding,Mitte,True,2024,2024-03-04,Room,False,20.6,333.54,470.99,16.19,16,6.1,5
1775,Wedding,Mitte,True,2024,2024-06-23,Apartment,False,38.5,571.2,722.1,14.84,16,6.1,5
1776,Neukölln,Neukölln,True,2024,2024-03-27,Apartment,True,76.9,1408.64,1676.51,18.32,18,6.19,7
1777,Steglitz,Steglitz-Zehlendorf,False,2024,2024-11-04,Apartment,False,72.9,871.15,1103.9,11.95,32,6.73,3
1778,Pankow,Pankow,False,2024,2024-01-30,Apartment,True,77.5,1272.57,1542.99,16.42,25,6.55,3
1779,Lichtenberg,Lichtenberg,False,2024,2024-11-23,Room,False,25.8,385.81,550.52,14.95,24,5.91,3
1780,Wedding,Mitte,True,2024,2024-12-31,Room,False,17.5,270.8,395.38,15.47,16,6.1,5
1781,Moabit,Mitte,True,2024,2024-12-28,Room,False,22.3,389.85,518.53,17.48,18,6.37,5
1782,Moabit,Mitte,True,2024,2024-07-14,Apartment,False,53.8,805.59,1017.17,14.97,18,6.37,5
1783,Mitte,Mitte,True,2024,2024-03-01,Apartment,False,74.7,1553.98,1824.25,20.8,6,7.73,5
1784,Prenzlauer Berg,Pankow,True,2024,2024-01-21,Room,False,26.7,532.72,674.44,19.95,12,7.28,4
1785,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-07-23,Apartment,False,58.0,1006.65,1188.4,17.36,22,7.19,4
1786,Lichtenberg,Lichtenberg,False,2024,2024-11-18,Apartment,False,80.4,939.07,1201.39,11.68,24,5.91,3
1787,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-05-09,Room,False,25.2,480.33,642.55,19.06,22,7.19,4
1788,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-08-22,Apartment,True,83.7,1607.56,1870.63,19.21,22,7.19,4
1789,Steglitz,Steglitz-Zehlendorf,False,2024,2024-06-13,Apartment,True,74.7,1132.66,1401.02,15.16,32,6.73,3
1790,Steglitz,Steglitz-Zehlendorf,False,2024,2024-11-11,Room,True,25.4,485.62,624.64,19.12,32,6.73,3
1791,Wedding,Mitte,True,2024,2024-02-16,Apartment,False,46.4,671.42,819.49,14.47,16,6.1,5
1792,Lichtenberg,Lichtenberg,False,2024,2024-12-28,Room,False,23.0,345.14,478.24,15.01,24,5.91,3
1793,Moabit,Mitte,True,2024,2024-06-14,Room,False,26.5,469.29,636.46,17.71,18,6.37,5
1794,Mitte,Mitte,True,2024,2024-10-13,Room,False,26.7,587.39,736.61,22.0,6,7.73,5
1795,Wedding,Mitte,True,2024,2024-12-05,Room,False,15.1,224.28,380.3,14.85,16,6.1,5
1796,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-05-30,Apartment,True,52.0,962.31,1141.54,18.51,19,6.82,4
1797,Pankow,Pankow,False,2024,2024-12-07,Apartment,True,85.0,1296.04,1601.46,15.25,25,6.55,3
1798,Neukölln,Neukölln,True,2024,2024-04-20,Room,True,23.7,488.74,632.56,20.62,18,6.19,7
1799,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-10-09,Room,True,14.3,357.21,499.86,24.98,14,7.1,6
1800,Pankow,Pankow,False,2024,2024-07-17,Room,True,21.3,383.78,548.39,18.02,25,6.55,3
1801,Steglitz,Steglitz-Zehlendorf,False,2024,2024-07-05,Room,False,19.1,293.72,437.13,15.38,32,6.73,3
1802,Prenzlauer Berg,Pankow,True,2024,2024-05-06,Room,True,27.4,646.38,814.76,23.59,12,7.28,4
1803,Wedding,Mitte,True,2024,2024-02-23,Apartment,True,80.9,1519.96,1809.73,18.79,16,6.1,5
1804,Pankow,Pankow,False,2024,2024-05-17,Room,True,23.8,475.79,609.87,19.99,25,6.55,3
1805,Pankow,Pankow,False,2024,2024-03-28,Apartment,False,56.9,751.79,931.49,13.21,25,6.55,3
1806,Mitte,Mitte,True,2024,2024-03-16,Apartment,False,37.9,709.6,856.68,18.72,6,7.73,5
1807,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-12-31,Apartment,True,70.9,1626.1,1892.33,22.94,10,6.82,6
1808,Pankow,Pankow,False,2024,2024-08-19,Apartment,False,82.1,1159.91,1430.32,14.13,25,6.55,3
1809,Neukölln,Neukölln,True,2024,2024-07-27,Apartment,False,51.5,795.58,995.83,15.45,18,6.19,7
1810,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-01-28,Apartment,False,64.3,1217.82,1473.34,18.94,14,7.1,6
1811,Steglitz,Steglitz-Zehlendorf,False,2024,2024-07-30,Apartment,False,73.7,855.36,1088.05,11.61,32,6.73,3
1812,Steglitz,Steglitz-Zehlendorf,False,2024,2024-01-16,Room,True,27.7,529.9,691.51,19.13,32,6.73,3
1813,Lichtenberg,Lichtenberg,False,2024,2024-12-24,Apartment,False,51.6,588.9,767.6,11.41,24,5.91,3
1814,Lichtenberg,Lichtenberg,False,2024,2024-02-19,Room,False,23.7,324.05,463.5,13.67,24,5.91,3
1815,Neukölln,Neukölln,True,2024,2024-07-24,Room,False,26.3,457.43,589.74,17.39,18,6.19,7
1816,Prenzlauer Berg,Pankow,True,2024,2024-09-25,Room,False,22.9,451.24,609.07,19.7,12,7.28,4
1817,Neukölln,Neukölln,True,2024,2024-03-27,Room,False,27.7,450.1,590.89,16.25,18,6.19,7
1818,Mitte,Mitte,True,2024,2024-10-17,Apartment,False,35.2,663.53,773.53,18.85,6,7.73,5
1819,Pankow,Pankow,False,2024,2024-06-25,Room,True,16.4,304.14,452.22,18.55,25,6.55,3
1820,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-12-27,Apartment,False,65.0,1153.21,1406.86,17.74,10,6.82,6
1821,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-03-02,Apartment,False,57.3,1041.53,1267.39,18.18,14,7.1,6
1822,Neukölln,Neukölln,True,2024,2024-04-08,Apartment,True,69.2,1287.48,1508.21,18.61,18,6.19,7
1823,Pankow,Pankow,False,2024,2024-07-18,Room,False,18.7,281.35,434.98,15.05,25,6.55,3
1824,Moabit,Mitte,True,2024,2024-09-08,Apartment,False,38.3,545.71,669.31,14.25,18,6.37,5
1825,Prenzlauer Berg,Pankow,True,2024,2024-12-03,Apartment,True,37.9,920.27,1066.54,24.28,12,7.28,4
1826,Steglitz,Steglitz-Zehlendorf,False,2024,2024-09-26,Apartment,False,77.4,901.75,1187.3,11.65,32,6.73,3
1827,Pankow,Pankow,False,2024,2024-06-13,Apartment,False,54.7,717.06,896.52,13.11,25,6.55,3
1828,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-01-13,Room,True,27.2,639.32,767.03,23.5,14,7.1,6
1829,Moabit,Mitte,True,2024,2024-05-27,Room,False,22.5,372.74,541.39,16.57,18,6.37,5
1830,Lichtenberg,Lichtenberg,False,2024,2024-10-27,Apartment,False,37.1,492.77,618.03,13.28,24,5.91,3
1831,Steglitz,Steglitz-Zehlendorf,False,2024,2024-01-25,Apartment,False,67.0,877.87,1117.79,13.1,32,6.73,3
1832,Neukölln,Neukölln,True,2024,2024-09-17,Room,True,21.5,477.66,621.18,22.22,18,6.19,7
1833,Wedding,Mitte,True,2024,2024-08-22,Apartment,False,69.1,867.92,1095.47,12.56,16,6.1,5
1834,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-11-23,Apartment,False,38.6,650.41,777.25,16.85,14,7.1,6
1835,Pankow,Pankow,False,2024,2024-01-03,Room,False,16.9,263.24,428.83,15.58,25,6.55,3
1836,Prenzlauer Berg,Pankow,True,2024,2024-04-26,Apartment,False,51.5,876.85,1054.57,17.03,12,7.28,4
1837,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-05-12,Apartment,False,42.8,709.93,866.56,16.59,22,7.19,4
1838,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-11-30,Apartment,False,80.1,1229.45,1545.54,15.35,19,6.82,4
1839,Steglitz,Steglitz-Zehlendorf,False,2024,2024-04-07,Apartment,False,35.5,471.84,593.94,13.29,32,6.73,3
1840,Moabit,Mitte,True,2024,2024-12-19,Room,True,23.7,462.08,591.88,19.5,18,6.37,5
1841,Prenzlauer Berg,Pankow,True,2024,2024-03-26,Room,True,16.2,394.71,542.87,24.36,12,7.28,4
1842,Steglitz,Steglitz-Zehlendorf,False,2024,2024-05-25,Room,False,27.0,391.28,539.41,14.49,32,6.73,3
1843,Pankow,Pankow,False,2024,2024-02-14,Room,False,19.5,312.39,445.49,16.02,25,6.55,3
1844,Wedding,Mitte,True,2024,2024-01-20,Apartment,True,60.9,944.91,1139.81,15.52,16,6.1,5
1845,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-08-12,Room,False,25.3,438.33,590.02,17.33,19,6.82,4
1846,Steglitz,Steglitz-Zehlendorf,False,2024,2024-04-06,Room,False,14.6,228.75,387.26,15.67,32,6.73,3
1847,Prenzlauer Berg,Pankow,True,2024,2024-03-30,Apartment,True,35.7,776.35,895.08,21.75,12,7.28,4
1848,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-09-15,Apartment,False,37.8,602.98,752.37,15.95,22,7.19,4
1849,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-08-13,Room,False,18.7,379.3,504.44,20.28,10,6.82,6
1850,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-06-11,Apartment,False,49.4,812.79,990.26,16.45,10,6.82,6
1851,Mitte,Mitte,True,2024,2024-06-13,Room,True,21.3,515.98,672.56,24.22,6,7.73,5
1852,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-01-30,Room,False,23.6,402.88,527.03,17.07,22,7.19,4
1853,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-11-28,Apartment,True,46.2,936.72,1083.01,20.28,19,6.82,4
1854,Moabit,Mitte,True,2024,2024-05-01,Apartment,False,49.1,747.89,919.97,15.23,18,6.37,5
1855,Lichtenberg,Lichtenberg,False,2024,2024-08-20,Apartment,True,84.0,1310.0,1638.33,15.6,24,5.91,3
1856,Wedding,Mitte,True,2024,2024-05-11,Apartment,True,49.3,909.03,1079.1,18.44,16,6.1,5
1857,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-10-04,Room,True,25.3,570.51,726.49,22.55,14,7.1,6
1858,Prenzlauer Berg,Pankow,True,2024,2024-08-23,Apartment,True,66.3,1395.14,1653.4,21.04,12,7.28,4
1859,Steglitz,Steglitz-Zehlendorf,False,2024,2024-03-09,Apartment,False,58.2,710.24,925.51,12.2,32,6.73,3
1860,Steglitz,Steglitz-Zehlendorf,False,2024,2024-11-12,Apartment,True,70.6,1161.82,1427.02,16.46,32,6.73,3
1861,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-04-19,Apartment,False,73.2,1173.66,1443.01,16.03,22,7.19,4
1862,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-11-15,Room,True,23.1,498.07,656.93,21.56,19,6.82,4
1863,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-04-02,Room,True,21.7,440.91,588.2,20.32,19,6.82,4
1864,Moabit,Mitte,True,2024,2024-03-20,Room,True,21.9,443.61,598.24,20.26,18,6.37,5
1865,Lichtenberg,Lichtenberg,False,2024,2024-03-07,Room,False,16.8,239.59,384.68,14.26,24,5.91,3
1866,Moabit,Mitte,True,2024,2024-12-12,Room,False,22.6,399.11,562.53,17.66,18,6.37,5
1867,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-06-09,Apartment,True,35.4,782.86,919.76,22.11,10,6.82,6
1868,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-10-25,Room,True,17.0,390.59,555.51,22.98,22,7.19,4
1869,Moabit,Mitte,True,2024,2024-03-18,Apartment,False,49.5,686.24,864.72,13.86,18,6.37,5
1870,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-08-28,Room,False,22.7,428.96,577.81,18.9,14,7.1,6
1871,Steglitz,Steglitz-Zehlendorf,False,2024,2024-03-16,Apartment,False,80.2,1093.37,1389.91,13.63,32,6.73,3
1872,Moabit,Mitte,True,2024,2024-10-27,Room,True,26.3,535.21,693.73,20.35,18,6.37,5
1873,Steglitz,Steglitz-Zehlendorf,False,2024,2024-09-08,Apartment,True,57.0,895.01,1072.73,15.7,32,6.73,3
1874,Lichtenberg,Lichtenberg,False,2024,2024-03-10,Apartment,False,84.4,1109.85,1376.72,13.15,24,5.91,3
1875,Pankow,Pankow,False,2024,2024-12-08,Room,False,16.1,261.83,421.42,16.26,25,6.55,3
1876,Prenzlauer Berg,Pankow,True,2024,2024-09-10,Apartment,True,70.6,1639.14,1896.3,23.22,12,7.28,4
1877,Mitte,Mitte,True,2024,2024-09-19,Apartment,False,84.6,1589.06,1870.56,18.78,6,7.73,5
1878,Neukölln,Neukölln,True,2024,2024-11-28,Apartment,False,36.2,534.49,652.15,14.76,18,6.19,7
1879,Prenzlauer Berg,Pankow,True,2024,2024-12-02,Apartment,True,84.8,1804.11,2142.94,21.27,12,7.28,4
1880,Moabit,Mitte,True,2024,2024-10-20,Apartment,True,36.6,752.0,865.81,20.55,18,6.37,5
1881,Mitte,Mitte,True,2024,2024-07-11,Room,True,20.6,527.7,663.86,25.62,6,7.73,5
1882,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-03-08,Room,False,27.9,508.42,664.25,18.22,22,7.19,4
1883,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-12-09,Apartment,False,59.4,927.97,1160.94,15.62,22,7.19,4
1884,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-03-06,Apartment,False,78.1,1464.07,1707.8,18.75,10,6.82,6
1885,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-02-08,Room,True,14.9,347.07,475.0,23.29,10,6.82,6
1886,Mitte,Mitte,True,2024,2024-10-25,Apartment,False,52.1,1075.76,1240.57,20.65,6,7.73,5
1887,Lichtenberg,Lichtenberg,False,2024,2024-11-09,Apartment,False,66.6,794.66,1040.98,11.93,24,5.91,3
1888,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-02-16,Room,True,26.9,656.51,812.83,24.41,10,6.82,6
1889,Mitte,Mitte,True,2024,2024-11-16,Room,False,16.9,372.7,514.11,22.05,6,7.73,5
1890,Wedding,Mitte,True,2024,2024-08-28,Room,False,23.9,377.66,533.44,15.8,16,6.1,5
1891,Neukölln,Neukölln,True,2024,2024-02-10,Apartment,False,78.0,1177.94,1455.37,15.1,18,6.19,7
1892,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-02-08,Apartment,True,78.9,1710.84,1964.24,21.68,14,7.1,6
1893,Prenzlauer Berg,Pankow,True,2024,2024-11-03,Room,True,27.9,649.06,799.71,23.26,12,7.28,4
1894,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-12-01,Apartment,True,56.3,1200.02,1401.43,21.31,19,6.82,4
1895,Lichtenberg,Lichtenberg,False,2024,2024-01-31,Room,False,14.9,201.29,340.78,13.51,24,5.91,3
1896,Pankow,Pankow,False,2024,2024-12-11,Apartment,False,68.7,956.65,1197.19,13.93,25,6.55,3
1897,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-02-03,Room,False,26.8,541.78,693.03,20.22,10,6.82,6
1898,Pankow,Pankow,False,2024,2024-09-12,Room,False,20.3,318.62,464.24,15.7,25,6.55,3
1899,Neukölln,Neukölln,True,2024,2024-06-29,Apartment,True,85.0,1532.27,1799.04,18.03,18,6.19,7
1900,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-08-25,Apartment,False,81.2,1369.74,1692.51,16.87,19,6.82,4
1901,Moabit,Mitte,True,2024,2024-06-11,Apartment,True,72.5,1261.53,1495.38,17.4,18,6.37,5
1902,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-12-04,Apartment,False,55.0,798.13,1007.8,14.51,19,6.82,4
1903,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-05-18,Room,False,17.0,314.08,459.33,18.48,14,7.1,6
1904,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-05-22,Room,False,16.2,313.27,475.69,19.34,22,7.19,4
1905,Prenzlauer Berg,Pankow,True,2024,2024-09-06,Room,False,21.0,419.83,582.15,19.99,12,7.28,4
1906,Lichtenberg,Lichtenberg,False,2024,2024-05-28,Room,False,14.9,209.66,355.11,14.07,24,5.91,3
1907,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-06-06,Room,False,25.3,497.5,622.08,19.66,14,7.1,6
1908,Lichtenberg,Lichtenberg,False,2024,2024-03-07,Room,False,23.6,337.47,466.95,14.3,24,5.91,3
1909,Wedding,Mitte,True,2024,2024-08-30,Room,False,25.3,421.8,562.43,16.67,16,6.1,5
1910,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-06-09,Room,True,17.4,444.05,609.01,25.52,10,6.82,6
1911,Lichtenberg,Lichtenberg,False,2024,2024-06-18,Apartment,False,74.3,923.04,1191.97,12.42,24,5.91,3
1912,Steglitz,Steglitz-Zehlendorf,False,2024,2024-10-30,Room,True,18.5,346.23,480.53,18.72,32,6.73,3
1913,Pankow,Pankow,False,2024,2024-09-18,Room,False,20.8,313.66,438.53,15.08,25,6.55,3
1914,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-05-16,Room,True,18.5,436.44,600.96,23.59,10,6.82,6
1915,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-01-31,Room,False,25.1,476.38,606.82,18.98,10,6.82,6
1916,Moabit,Mitte,True,2024,2024-03-15,Room,False,18.6,332.71,478.42,17.89,18,6.37,5
1917,Neukölln,Neukölln,True,2024,2024-11-26,Apartment,False,50.7,826.42,992.72,16.3,18,6.19,7
1918,Prenzlauer Berg,Pankow,True,2024,2024-04-09,Apartment,False,41.0,771.52,925.76,18.82,12,7.28,4
1919,Wedding,Mitte,True,2024,2024-05-13,Apartment,True,74.5,1283.85,1515.53,17.23,16,6.1,5
1920,Prenzlauer Berg,Pankow,True,2024,2024-03-16,Room,True,23.1,561.1,706.02,24.29,12,7.28,4
1921,Moabit,Mitte,True,2024,2024-05-20,Apartment,False,64.7,1010.02,1216.86,15.61,18,6.37,5
1922,Moabit,Mitte,True,2024,2024-01-09,Room,False,20.3,328.9,458.68,16.2,18,6.37,5
1923,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-01-14,Room,True,20.7,474.42,615.3,22.92,10,6.82,6
1924,Lichtenberg,Lichtenberg,False,2024,2024-06-14,Room,True,16.5,297.31,450.27,18.02,24,5.91,3
1925,Pankow,Pankow,False,2024,2024-02-04,Apartment,True,60.6,1036.77,1251.72,17.11,25,6.55,3
1926,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-07-01,Room,False,27.2,520.2,678.16,19.13,14,7.1,6
1927,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-07-21,Room,True,15.0,314.9,457.64,20.99,22,7.19,4
1928,Steglitz,Steglitz-Zehlendorf,False,2024,2024-05-13,Room,False,25.4,370.9,500.09,14.6,32,6.73,3
1929,Prenzlauer Berg,Pankow,True,2024,2024-04-25,Room,False,21.8,410.69,572.62,18.84,12,7.28,4
1930,Moabit,Mitte,True,2024,2024-06-14,Room,True,17.3,346.18,492.71,20.01,18,6.37,5
1931,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-12-08,Apartment,False,36.0,599.02,726.57,16.64,19,6.82,4
1932,Steglitz,Steglitz-Zehlendorf,False,2024,2024-10-25,Apartment,False,37.0,472.4,594.05,12.77,32,6.73,3
1933,Moabit,Mitte,True,2024,2024-03-25,Room,False,22.1,369.62,534.06,16.72,18,6.37,5
1934,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-10-11,Room,False,26.8,500.54,637.2,18.68,19,6.82,4
1935,Charlottenburg,Charlottenburg-Wilmersdorf,True,2024,2024-05-13,Apartment,True,45.1,914.18,1067.27,20.27,22,7.19,4
1936,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-07-26,Room,True,14.4,320.18,467.21,22.23,19,6.82,4
1937,Prenzlauer Berg,Pankow,True,2024,2024-10-18,Room,True,25.3,654.91,787.92,25.89,12,7.28,4
1938,Steglitz,Steglitz-Zehlendorf,False,2024,2024-07-03,Apartment,False,68.7,922.82,1186.36,13.43,32,6.73,3
1939,Moabit,Mitte,True,2024,2024-09-18,Room,False,21.9,395.06,530.41,18.04,18,6.37,5
1940,Mitte,Mitte,True,2024,2024-06-16,Room,True,16.5,412.46,568.86,25.0,6,7.73,5
1941,Moabit,Mitte,True,2024,2024-05-26,Apartment,False,43.3,645.22,801.31,14.9,18,6.37,5
1942,Lichtenberg,Lichtenberg,False,2024,2024-01-06,Apartment,True,65.8,1109.16,1349.81,16.86,24,5.91,3
1943,Neukölln,Neukölln,True,2024,2024-04-20,Apartment,True,54.1,1001.86,1172.18,18.52,18,6.19,7
1944,Lichtenberg,Lichtenberg,False,2024,2024-01-12,Room,False,26.3,356.06,498.85,13.54,24,5.91,3
1945,Neukölln,Neukölln,True,2024,2024-04-14,Apartment,False,50.1,732.11,929.36,14.61,18,6.19,7
1946,Friedrichshain,Friedrichshain-Kreuzberg,True,2024,2024-08-31,Apartment,False,69.1,1108.73,1380.84,16.05,10,6.82,6
1947,Kreuzberg,Friedrichshain-Kreuzberg,True,2024,2024-05-18,Room,True,17.3,439.1,588.19,25.38,14,7.1,6
1948,Mitte,Mitte,True,2024,2024-12-13,Apartment,False,71.6,1292.84,1519.0,18.06,6,7.73,5
1949,Schöneberg,Tempelhof-Schöneberg,True,2024,2024-10-22,Room,False,25.6,455.28,623.06,17.78,19,6.82,4
1950,Mitte,Mitte,True,2024,2024-04-13,Apartment,False,78.8,1573.28,1868.54,19.97,6,7.73,5
1951,Neukölln,Neukölln,True,2025,2025-11-29,Room,True,26.2,558.54,694.63,21.32,18,6.73,7
1952,Mitte,Mitte,True,2025,2025-04-29,Apartment,False,56.8,1258.01,1478.94,22.15,6,8.41,5
1953,Steglitz,Steglitz-Zehlendorf,False,2025,2025-03-25,Apartment,True,53.2,885.27,1091.43,16.64,32,7.33,3
1954,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-03-31,Apartment,True,62.6,1279.06,1514.57,20.43,22,7.82,4
1955,Pankow,Pankow,False,2025,2025-09-11,Room,False,18.9,291.17,463.81,15.41,25,7.13,3
1956,Lichtenberg,Lichtenberg,False,2025,2025-07-03,Apartment,True,56.6,968.43,1180.65,17.11,24,6.43,3
1957,Lichtenberg,Lichtenberg,False,2025,2025-09-17,Apartment,False,78.1,959.35,1231.8,12.28,24,6.43,3
1958,Lichtenberg,Lichtenberg,False,2025,2025-04-16,Room,True,22.9,445.96,607.78,19.47,24,6.43,3
1959,Steglitz,Steglitz-Zehlendorf,False,2025,2025-09-24,Room,False,26.3,434.41,594.89,16.52,32,7.33,3
1960,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-06-21,Apartment,True,62.5,1599.89,1853.99,25.6,10,7.42,6
1961,Moabit,Mitte,True,2025,2025-12-03,Room,False,25.2,454.89,608.66,18.05,18,6.93,5
1962,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-08-21,Room,True,19.7,450.0,614.82,22.84,19,7.42,4
1963,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-09-16,Apartment,False,44.4,767.05,951.94,17.28,14,7.72,6
